published_at,title,description,source,url,ticker,date,market_date
2026-04-17 07:37:16+00:00,"India smartphone shipments fall to 6-year low in Q1 amid price hikes, Counterpoint Research says","April 17 : India's smartphone shipments fell 3 per cent year-on-year in the first quarter of 2026, marking their weakest quarterly performance in six years as cost pressures, price hikes and soft demand weighed on sales, Counterpoint Research said on Friday.•…",CNA,https://www.channelnewsasia.com/business/india-smartphone-shipments-fall-6-year-low-in-q1-amid-price-hikes-counterpoint-research-says-6063236,GOOGL,2026-04-17,2026-04-17
2026-04-17 07:32:27+00:00,google-automation-mcp 0.7.0,"Headless Google Workspace automation for AI - Apps Script, Gmail, Drive, Sheets, Calendar, Docs, Tasks, Forms",Pypi.org,https://pypi.org/project/google-automation-mcp/0.7.0/,GOOGL,2026-04-17,2026-04-17
2026-04-17 07:32:08+00:00,Google's AI Mode Update Tries to Kill Tab Hopping in Chrome - WIRED,"Google's AI Mode Update Tries to Kill Tab Hopping in ChromeWIRED Turn your best AI prompts into one-click tools in Chromeblog.google Google now lets you explore the web side-by-side with AI ModeTechCrunch Google introduces ""Skills"" in Chrome to make Gemini pr…",Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=181736510,GOOGL,2026-04-17,2026-04-17
2026-04-17 07:20:00+00:00,Not Anderson or Baleba: Journo discloses Jan talks between Man Utd and player who ‘dreams’ of playing at Old Trafford,"Manchester United reportedly held initial talks with transfer target Tyler Adams back in the January window, according to Ben Jacobs.However, they did so with the intention of adding him to the ranks ...",Strettynews.com,https://strettynews.com/2026/04/17/manchester-united-alex-scott-bournemouth-transfer-talks-january/,GOOGL,2026-04-17,2026-04-17
2026-04-17 07:15:00+00:00,Behdad Eghbali speaks publicly on Enzo Maresca’s departure for the first time,"The departure of Enzo Maresca has had a negative impact on the season, and wasn’t a change Chelsea wanted to make according to co-owner Behdad Eghbali.DOWNLOAD THE OFFICIAL CHELSEA NEWS APP FOR ALL ...",Chelsea.news,https://chelsea.news/2026/04/behdad-eghbali-enzo-maresca-departure/,GOOGL,2026-04-17,2026-04-17
2026-04-17 07:12:08+00:00,The Osmo Pocket 4 Is the First True Victim of the US Government's DJI Ban - PCMag UK,The Osmo Pocket 4 Is the First True Victim of the US Government's DJI BanPCMag UK View Full Coverage on Google News ...,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=181736396,GOOGL,2026-04-17,2026-04-17
2026-04-17 07:05:00+00:00,‘Excellent servant’ – Liverpool stalwart tipped for summer exit,"A season that promised so much has drifted into uncertainty, and now our longest-serving player, Joe Gomez, is being linked with a potential exit as Liverpool prepare for a pivotal summer.DOWNLOAD THE...",Empire of The Kop,https://www.empireofthekop.com/2026/04/17/excellent-servant-liverpool-stalwart-tipped-for-summer-exit/,GOOGL,2026-04-17,2026-04-17
2026-04-17 07:04:45+00:00,Google reportedly in talks with Pentagon over classified use of Gemini AI models,"Google is in talks with the US Department of Defense that would allow the Pentagon to use the company's Gemini AI models for classified purposes, according to The Information. If the deal comes to fruition, it could represent a deepening of ties between Googl…",Digitimes,https://www.digitimes.com/news/a20260417VL218/google-gemini-anthropic-military-government.html,GOOGL,2026-04-17,2026-04-17
2026-04-17 07:03:11+00:00,AXT Inc Stock Soars 30% to $81.78 on AI Hype but Faces Analyst Warnings to Sell in 2026,"NEW YORK — AXT Inc. shares exploded higher Thursday, surging nearly 30% to close at $81.78 after a volatile session that saw the stock swing from $59.30 to an intraday high of $82.19, as momentum traders piled into the compound semiconductor maker amid broade…",Ibtimes.com.au,https://www.ibtimes.com.au/axt-inc-stock-soars-30-8178-ai-hype-faces-analyst-warnings-sell-2026-1866803,GOOGL,2026-04-17,2026-04-17
2026-04-17 07:02:09+00:00,"Claude Opus wrote a Chrome exploit for $2,283","Pause your Mythos panic because mainstream models anyone can use already pick holes in popular software
Anthropic withheld its Mythos bug-finding model from public release due to concerns that it would enable attackers to find and exploit vulnerabilities befo…",Theregister.com,https://www.theregister.com/2026/04/17/claude_opus_wrote_chrome_exploit/,GOOGL,2026-04-17,2026-04-17
2026-04-17 07:01:51+00:00,"Jesperi Kotkaniemi Details Frustration with Hurricanes Coaching, Role in New Interview","Jesperi Kotkaniemi is not happy with the Carolina Hurricanes. It comes as little surprise, as for the first time in […]",Sportsnaut,https://sportsnaut.com/nhl/carolina-hurricanes/jesperi-kotkaniemi-details-frustration-with-hurricanes-coaching-role-in-new-interview/,GOOGL,2026-04-17,2026-04-17
2026-04-17 07:00:12+00:00,NVIDIA To Address Budget Gaming Market With RTX 3060 12 GB As RTX 5050 9 GB Pushed Back,"NVIDIA is reportedly going to fill the budget gaming GPU gap with its RTX 3060 12 GB as the RTX 5050 gets pushed back to June. NVIDIA RTX 5050 9 GB Faces Short Delay, But Budget Gaming Gap To Be Filled By RTX 3060 12 GB GPU According to recent reports that we…",Wccftech,https://wccftech.com/nvidia-address-budget-gaming-market-with-rtx-3060-12-gb-as-rtx-5050-9-gb-delayed/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:59:30+00:00,What is pgvector?,"pgvector turns PostgreSQL into a high-performance vector database, allowing you to store embeddings and perform similarity searches alongside your relational data with zero architectural overhead",Databricks.com,https://www.databricks.com/blog/what-is-pgvector,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:54:00+00:00,AWS Launches Agent Registry in Preview to Govern AI Agent Sprawl Across Enterprises,"AWS released Agent Registry in preview as part of Amazon Bedrock AgentCore, providing a centralized catalog for discovering, governing, and reusing AI agents, tools, and MCP servers across organizations. The registry indexes agents regardless of where they ru…",InfoQ.com,https://www.infoq.com/news/2026/04/aws-agent-registry-preview/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:54:00+00:00,AWS Launches Agent Registry in Preview to Govern AI Agent Sprawl Across Enterprises,"AWS released Agent Registry in preview as part of Amazon Bedrock AgentCore, providing a centralized catalog for discovering, governing, and reusing AI agents, tools, and MCP servers across organizations. The registry indexes agents regardless of where they ru…",InfoQ.com,https://www.infoq.com/news/2026/04/aws-agent-registry-preview/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:50:03+00:00,"OpenAI Updates Codex With Computer Use, In-App Browser, Memory, and 90-Plus New Plugins","OpenAI has released a significant update to Codex, introducing features such as background computer use, an in-app browser, image generation, memory, expanded a
Thank you for being a Ghacks reader. The post OpenAI Updates Codex With Computer Use, In-App Brows…",Ghacks Technology News,https://www.ghacks.net/2026/04/17/openai-updates-codex-with-computer-use-in-app-browser-memory-and-90-plus-new-plugins/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:49:00+00:00,Google Just Put NotebookLM Inside Gemini and It Changes Everything,"Google’s recent integration of NotebookLM into the Gemini app marks a pivotal step in creating a unified productivity platform. This update consolidates essential features like note-taking, project management and research organization into a single workspace.…",Geeky Gadgets,https://www.geeky-gadgets.com/google-gemini-notebook-lm-integration/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:43:49+00:00,What is DNS Resolution Process and How Does It Work Step by Step?,"Demystify the DNS resolution process! Learn how domain names translate to IP addresses, enabling seamless website access. Explore the steps, components, and benefits.",C-sharpcorner.com,https://www.c-sharpcorner.com/article/what-is-dns-resolution-process-and-how-does-it-work-step-by-step/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:43:37+00:00,Beef Season 2 Review,"The second season of Beef delves into a new, class-driven conflict at an elite Southern California country club, in a compelling narrative of escalating domestic disputes, blackmail, and corporate intrigue, notes Deepa Gahlot.",Rediff.com,https://www.rediff.com/movies/review/beef-season-2-review-oscar-isaac-carey-mulligan-lead-new-anthology-season/20260417.htm,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:36:40+00:00,Putting the Calamity Makers in Charge: Anthropic and Claude Mythos Preview,"Be wary of a company – any company – who exerts moral muscle as they create software and digital platforms that are injurious and simultaneously lauded for curing that injury. Be especially wary of Anthropic. With sagacious loftiness, it warns …
The post Putt…",Globalresearch.ca,https://www.globalresearch.ca/anthropic-claude-mythos-preview/5922842,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:30:45+00:00,"Sony’s New Monitor Hits 540Hz at 1440p, 720Hz in HD","Sony has announced the INZONE M10S II (SDM‑27Q102/B), a 27‑inch OLED gaming monitor that Sony says was developed with esports org Fnatic. On its product page, Sony highlights QHD (1440p) at up to 540Hz, a stated 0.02ms response time, and a dual‑mode option th…",The Gadgeteer,https://the-gadgeteer.com/2026/04/17/sonys-new-monitor-hits-540hz-at-1440p-720hz-in-hd/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:29:44+00:00,How to Optimize CSS for Better Rendering Performance,"Optimize CSS for lightning-fast websites! Learn to minify, remove unused styles, use shorthand, and leverage modern techniques for peak rendering performance and SEO.",C-sharpcorner.com,https://www.c-sharpcorner.com/article/how-to-optimize-css-for-better-rendering-performance/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:29:17+00:00,Chrome AI Mode Adds Split-Screen Browsing and Cross-Tab Context for Search on Desktop and Mobile,"Google has updated AI Mode in Chrome, adding two new features: a split-screen view that allows users to keep AI Mode open alongside any site they visit from sea
Thank you for being a Ghacks reader. The post Chrome AI Mode Adds Split-Screen Browsing and Cross-…",Ghacks Technology News,https://www.ghacks.net/2026/04/17/chrome-ai-mode-adds-split-screen-browsing-and-cross-tab-context-for-search-on-desktop-and-mobile/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:25:11+00:00,"UMC Joins a Global Wave of Chipmakers Hiking Wafer Prices, Leaving Clients with Few Places Left to Turn","UMC has just announced a price adjustment for its chipmaking business, leading to higher wafer prices as demand continues to exceed supply. UMC Officially Announces Wafer Price Hike, Commencing In The Second Half of 2026 Taiwanese semiconductor manufacturer, …",Wccftech,https://wccftech.com/umc-increases-wafer-prices-in-2h-2026/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:19:15+00:00,What is Cosine Similarity and How is it Used in Vector Search?,"Discover Cosine Similarity: a key technique for measuring vector similarity in search engines, recommendation systems, and AI. Learn how it works and its applications!",C-sharpcorner.com,https://www.c-sharpcorner.com/article/what-is-cosine-similarity-and-how-is-it-used-in-vector-search/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:15:00+00:00,David Ornstein issues definitive transfer claim over ‘phenomenal’ Man Utd target amid ‘fresh talks’,David Ornstein has confirmed that Nottingham Forest will demand a record transfer fee for a midfielder when Elliot Anderson leaves the club this summer.While it’s not set in stone that he will be on...,Strettynews.com,https://strettynews.com/2026/04/17/david-ornstein-elliot-anderson-manchester-united-nottingham-forest/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:15:00+00:00,“Definitely expecting” – David Ornstein shares update on Chelsea’s summer transfer plans,Chelsea are looking to sign a versatile attacker this summer rather than an out and out centre forward according to David Ornstein.DOWNLOAD THE OFFICIAL CHELSEA NEWS APP FOR ALL THE LATEST UPDATES –...,Chelsea.news,https://chelsea.news/2026/04/david-ornstein-chelsea-summer-window-plans/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:15:00+00:00,Celtic icon Shunsuke Nakamura takes up World Cup role,"Celtic icon Shunsuke Nakamura has taken up a new role with Japan’s national side, joining the coaching staff as an assistant ahead of this summer’s World Cup…Shunsuke Nakamura of Celtic during t...",The Celtic Star,https://thecelticstar.com/celtic-icon-shunsuke-nakamura-takes-up-world-cup-role/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:14:13+00:00,Android 17 Beta 4 arrives with post-quantum cryptography and new memory limits,"Google shipped Android 17 Beta 4 on April 16, marking the last scheduled beta in the Android 17 release cycle. The build targets app compatibility testing and platform stability ahead of the final release, and it carries several behavior changes that develope…",Help Net Security,https://www.helpnetsecurity.com/2026/04/17/android-17-beta-4-released/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:10:00+00:00,Celtic v St Mirren – Callum McGregor warns teammates ahead Hampden return,"Callum McGregor has delivered a warning ahead of Celtic’s Scottish Cup semi-final with St Mirren, insisting the Hoops will produce a far better performance than in their previous meeting at Hampden ...",The Celtic Star,https://thecelticstar.com/celtic-v-st-mirren-callum-mcgregor-warns-teammates-ahead-hampden-return/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:07:00+00:00,"AI, energy, and the new rules of cloud sustainability competition","AI has made cloud infrastructure core to enterprise architecture – more valuable, strategic, and resource-intensive. It has also made vague sustainability claims less defensible",ComputerWeekly.com,https://www.computerweekly.com/opinion/AI-energy-and-the-new-rules-of-cloud-sustainability-competition,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:05:26+00:00,What Is OpenClaw? The AI Agent Taking Over the Internet in 2026,"What is OpenClaw? The open-source AI agent with 350,000+ GitHub stars that executes real tasks — not just answers questions. Full plain-English explainer for 2026.",Smashingapps.com,https://www.smashingapps.com/what-is-openclaw/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:05:00+00:00,“6 months ago everyone was super-happy!” – Behdad Eghbali snaps back at Chelsea fans,"Chelsea co-owner Behdad Eghbali has snapped back a bit at Chelsea fans by declaring, ‘six months ago everyone was super-happy.’I mean, some fans might have been. But for the majority, I think they...",Chelsea.news,https://chelsea.news/2026/04/6-months-ago-everyone-was-super-happy-behdad-eghbali-snaps-back-at-chelsea-fans/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:00:36+00:00,How Big Tech wrote secrecy into EU law to hide data centres’ environmental toll,A cross-border investigation has revealed how industry lobbying is shaping data centre regulation in the EU.,TheJournal.ie,https://www.thejournal.ie/investigates-data-centre-confidential-lobbying-7013368-Apr2026/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:00:33+00:00,Samsung Messages is Shutting Down in July: Do This Now to Save Your Texts,"Samsung has officially announced that its Messages app will no longer be available in the United States starting July 6, 2026. If you are currently using Samsung Messages, it is essential to switch to Google Messages to ensure uninterrupted SMS and RCS commun…",Geeky Gadgets,https://www.geeky-gadgets.com/samsung-messages-us-shutdown/,GOOGL,2026-04-17,2026-04-17
2026-04-17 06:00:00+00:00,"Parents Decide Act requires Apple, Google to verify age of every device user",New bill mandates age verification for all device users. Critics warn it creates a digital national ID system. The law would make Apple and Google age brokers for apps. Data protection rules are vague and deferred to the FTC. The measure could end online anon…,Naturalnews.com,https://www.naturalnews.com/2026-04-17-parents-decide-act-apple-google-age.html,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:57:12+00:00,"Mutts, Aliens & Murder Drones in Oni Press' Full July 2026 Solicits","Oni Press unleashes a wildly eclectic lineup in their July 2026 full solicits and solicitations, first off the blocks for the month. Leading the pack is the double-sized debut of Super Mondo Mega Mutts #1, where Curt Pires and Juan Gedeon introduce a pack of …",Bleeding Cool News,https://bleedingcool.com/comics/mutts-aliens-murder-drones-in-oni-press-full-july-2026-solicits/,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:55:04+00:00,"Samsung Slashes Its HBM Development Cycle from 2 Years to 1, Betting Its Future on AI Demand",Samsung will be rolling out a new HBM memory design every new year instead of two as it tries to catch up with rising AI demands. AI Super Cycle Pushes Samsung To Move From 2-Year HBM Memory Development Cycle To 1-Year HBM is an integral part of various accel…,Wccftech,https://wccftech.com/samsung-slashes-hbm-development-cycle-from-2-years-to-1-betting-future-on-ai/,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:55:00+00:00,Johnny Kenny doing himself no favours disrespecting Scottish game,"Celtic loanee Johnny Kenny has suggested the gap in quality between the Scottish Premiership and England’s League One is minimal, as he continues to impress during his spell at Bolton Wanderers….J...",The Celtic Star,https://thecelticstar.com/johnny-kenny-doing-himself-no-favours-disrespecting-scottish-game/,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:52:21+00:00,Google working on Pixel ‘laptop’ and ‘Pixel Glow’ lights that are also coming to phones - 9to5Google,Google working on Pixel ‘laptop’ and ‘Pixel Glow’ lights that are also coming to phones9to5Google Pixel Glow could be a feature that redefines future Pixel phonesAndroid Police Google may revive the best dead Android feature with the Pixel 11PhoneArena Pixel …,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=181735976,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:45:09+00:00,graph-knowledge-doc-parser added to PyPI,doc parser using llm driven engine with graph knowledge awareness,Pypi.org,https://pypi.org/project/graph-knowledge-doc-parser/,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:43:47+00:00,‘Vengeance for all’: How Iran’s Lego videos won narrative war against Trump,"The viral videos by Iranian creators, say analysts, are high-quality though cheap, and hit fissures in US politics.",Al Jazeera English,https://www.aljazeera.com/news/2026/4/17/vengeance-for-all-how-irans-lego-videos-won-narrative-war-against-trump,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:36:08+00:00,Show HN: Treat Google Docs as Markdown,"Pull a google doc in markdown format. Edit the markdown and push. ExtraSuite will figure out the diff and apply them to the google doc, respecting your formatting.

Comments URL: https://news.ycombinator.com/item?id=47802733
Points: 1
# Comments: 0",Github.com,https://github.com/think41/extrasuite,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:30:00+00:00,“A a results business” – Chelsea co-owner doesn’t sound fully convinced on Liam Rosenior,"Behdad Eghbali has been speaking to the media over night, and he doesn’t sound fully convinced on Liam Rosenior.I mean, I am reading between the lines a bit here, but some of the words used and comm...",Chelsea.news,https://chelsea.news/2026/04/a-a-results-business-chelsea-co-owner-doesnt-sound-fully-convinced-on-liam-rosenior/,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:25:34+00:00,"Swiss Style Graphic Design Has Shaped Every Screen, Sign, and Brand You See Today","Most design movements age out. Swiss Style just keeps compounding. What started in the studios of Zurich and Basel in the early 1950s now lives inside Apple’s San Francisco typeface, Google’s Material Design, Notion’s interface, the New York City subway syste…",Weandthecolor.com,https://weandthecolor.com/swiss-style-graphic-design-has-shaped-every-screen-sign-and-brand-you-see-today/209229,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:21:50+00:00,research-pipeline 0.13.18,"A multi-source pipeline for searching, screening, downloading, converting, and summarizing academic papers from arXiv, Google Scholar, and more.",Pypi.org,https://pypi.org/project/research-pipeline/0.13.18/,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:20:00+00:00,BBC: £35m attacker with 25 G/A this season is ‘open’ to playing for United in 2026/2027,"Marcus Rashford is reportedly ‘open’ to returning to Manchester United this summer in the event that a permanent transfer elsewhere cannot be agreed.Currently, the forward (valued at £35 million ...",Strettynews.com,https://strettynews.com/2026/04/17/marcus-rashford-open-manchester-united-return-barcelona/,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:14:03+00:00,Show HN: Amazon Reviews Extractor,"Amazon Reviews Extractor – Export Amazon Product Reviews Instantly for Research & Analysis

Comments URL: https://news.ycombinator.com/item?id=47802633
Points: 1
# Comments: 0",Google News,https://chromewebstore.google.com/detail/amazon-reviews-extractor/maccgnaehlolfonlnplblgpippnhmoal,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:11:31+00:00,research-pipeline 0.13.17,"A multi-source pipeline for searching, screening, downloading, converting, and summarizing academic papers from arXiv, Google Scholar, and more.",Pypi.org,https://pypi.org/project/research-pipeline/0.13.17/,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:10:49+00:00,"Downloaded bad .msi file, did not run it, help needed with Farbar Recovery Scan","Downloaded bad .msi file, did not run it, help needed with Farbar Recovery Scan - posted in Virus, Trojan, Spyware, and Malware Removal Help: I accidentally opened an email about an RSVP invite that turned out to be malicious. It downloaded a .msi file, which…",BleepingComputer,https://www.bleepingcomputer.com/forums/t/815523/downloaded-bad-msi-file-did-not-run-it-help-needed-with-farbar-recovery-scan/,GOOGL,2026-04-17,2026-04-17
