published_at,title,description,source,url,ticker,date,market_date
2026-04-17 05:08:21+00:00,"Pittsburgh Penguins-Philadelphia Flyers Series Preview: Series History, X-Factors, Series Prediction",The Pittsburgh Penguins and Philadelphia Flyers are set to meet again in the Stanley Cup Playoffs. Here's a full preview of the series.,The Hockey News,https://thehockeynews.com/nhl/pittsburgh-penguins/players/pittsburgh-penguins-philadelphia-flyers-series-preview-series-history-x-factors-series-prediction,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:02:43+00:00,"Apple Could Unveil Its Sub-1nm Chips In A Few Years, As TSMC Said To Fire Up Trial Production In 2029","The first wave of 2nm chipsets is scheduled to arrive later this year, with Apple introducing its A20 and A20 Pro range for its iPhone 18 family, but there’s little time for taking breaks, especially in the silicon industry, because the question is, what come…",Wccftech,https://wccftech.com/first-apple-sub-1nm-chip-arriving-in-few-years-tsmc-2029-trial-production-target/,GOOGL,2026-04-17,2026-04-17
2026-04-17 05:00:17+00:00,Social media bans might steer kids into riskier corners of the internet,"Governments are moving to block children under 16 from social media in the name of safety. But once these measures move from policy to practice, they raise a harder question: what happens when protecting kids requires collecting more data than ever before and…",Help Net Security,https://www.helpnetsecurity.com/2026/04/17/children-social-media-ban-cybersecurity-risks/,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:59:28+00:00,research-pipeline 0.13.16,"A multi-source pipeline for searching, screening, downloading, converting, and summarizing academic papers from arXiv, Google Scholar, and more.",Pypi.org,https://pypi.org/project/research-pipeline/0.13.16/,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:56:00+00:00,Welcome to agentic AI. Welcome to per-agent licensing,"Microsoft seems to have a new wheeze: Charging per-agent. Having made Copilot pervasive in the Microsoft stack, it looks like customers may face per-agent billing",ComputerWeekly.com,https://www.computerweekly.com/opinion/Welcome-to-agentic-AI-Welcome-to-per-agent-licensing,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:55:50+00:00,"VITEE Slot Booking 2026 opens today: Check direct link, how to apply via OTBS portal, last date and key instructions","VIT OTBS Portal 2026: Students appearing for the VITEEE exam can start booking their exam slot from today, April 17. To book the slot, students must go to the VITEEE viteee.vit.ac.in through the OTBS portal and fill in all the details. They must keep Applicat…",The Times of India,https://economictimes.indiatimes.com/news/new-updates/vit-2026-otbs-portal-opens-today-at-viteee-vit-ac-in-for-viteee-slot-booking-how-to-apply-direct-link-last-date/articleshow/130323120.cms,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:55:22+00:00,AMD’s Instinct MI450 Reportedly Secures A Major AI Customer,"Recent chatter suggests that AMD has secured a major AI customer deal with its upcoming Instinct MI450 GPU accelerators. Supply Constraints Push Anthropic To Sign A Major Deal With AMD, Will Be Leveraging Next-Gen Instinct MI450 GPUs Given the tightness surro…",Wccftech,https://wccftech.com/amd-instinct-mi450-secures-major-ai-customer-win/,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:46:56+00:00,Contextual Thinking is Becoming Vital in the Age of AI,"Listen to the Podcast If you enjoy this blog but you’d like to listen to it on the go, just click on the audio below or subscribe via iTunes/Apple Podcasts (ideal for iOS users) or Spotify.   A Snapshot of Contextual Thinking My friend Ana is a...
The post Co…",Spencereducation.com,https://spencereducation.com/contextual-thinking/,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:46:11+00:00,"While Stakes Extremely High, Oilers Find Near Perfect Game to End Season","The Edmonton Oilers delivered a commanding 60-minute performance to end the season, securing home-ice advantage and a meeting with the Ducks in Round 1.",The Hockey News,https://thehockeynews.com/nhl/edmonton-oilers/latest-news/while-stakes-extremely-high-oilers-find-near-perfect-game-to-end-season,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:45:10+00:00,Can Blind Customers Use Your Devon Business Website Properly?,Is your Devon business website accessible to blind customers? Learn why it matters and how to fix common problems from a Somerset web designer,Exmoorweb.co.uk,https://exmoorweb.co.uk/blog/marketing/can-blind-customers-use-your-devon-business-website-properly.php,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:30:00+00:00,Emmanuel Macron leads charge to put guardrails on social media,French president Emmanuel Macron said Europe must come up with a cohesive approach to protecting children online as the bloc grapples with how to regulate social networks.,Independent.ie,https://www.independent.ie/world-news/europe/emmanuel-macron-leads-charge-to-put-guardrails-on-social-media/a1664357419.html,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:27:43+00:00,Make chapter markers and video time hyperlinks easier to note while I livestream,"I want to make it easier to add chapter markers to my YouTube video descriptions and hyperlinks to specific times in videos in my blog posts.


Capture timestamps



Using wall-clock time via Org Mode timestamps like [2026-04-16 Thu 10:40] makes more sense t…",Sachachua.com,https://sachachua.com/blog/2026/04/make-chapter-markers-and-video-time-hyperlinks-easier-to-note-while-i-livestream/,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:12:01+00:00,Labubu propelled Pop Mart to the top. It might be its undoing.,"Labubu's shine is fading, as collectors and analysts warn of a loss of exclusivity with the toy. It could harm Pop Mart.",Business Insider,https://www.businessinsider.com/labubu-pop-mart-popularity-decline-overreliance-2026-4,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:03:22+00:00,The OpenAI Pixel Has Landed; Amazon’s Credit Card Ban Triggers An Ad Boycott,"OpenAI has its own tracking pixel; Amazon sellers are boycotting the platform; and DirecTV hops on the CAPI bandwagon.
The post The OpenAI Pixel Has Landed; Amazon’s Credit Card Ban Triggers An Ad Boycott appeared first on AdExchanger.",AdExchanger,http://www.adexchanger.com/daily-news-roundup/the-openai-pixel-has-landed-amazons-credit-card-ban-triggers-an-ad-boycott/,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:01:00+00:00,‘Everything is coming down’: ChatGPT ads are getting cheaper,"While the pilot CPM started out at $60, advertisers are now seeing that price drop to as low as $25, just nine weeks into the test.",Digiday,http://digiday.com/marketing/everything-is-coming-down-chatgpt-ads-are-getting-cheaper/,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:01:00+00:00,Puma’s AI head says the brand is still giving ‘the keys to the consumer’ as it invests in digital concierge,"Puma , this month, debuted a new AI-powered “digital human” concierge named “Dylan” in its Las Vegas flagship.",Digiday,http://digiday.com/marketing/pumas-ai-head-says-the-brand-is-still-giving-the-keys-to-the-consumer-as-it-invests-in-digital-concierge/,GOOGL,2026-04-17,2026-04-17
2026-04-17 04:00:00+00:00,Bringing AI-driven protein-design tools to biologists everywhere,OpenProtein.AI is helping biologists stay on the cutting edge of AI with a no-code platform for protein engineering. It was founded by MIT alumni Tristan Bepler and Tim Lu.,Mit.edu,https://news.mit.edu/2026/bringing-ai-driven-protein-design-tools-everywhere-0417,GOOGL,2026-04-17,2026-04-17
2026-04-17 03:59:38+00:00,"'This Is What You Play For': Penguins Thrilled To Be Back In Playoff Picture, Confident About Identity",The Pittsburgh Penguins are back in the Stanley Cup Playoffs for the first time in four years - and their longest-tenured veterans are itching for a chance to bring home another championship for the organization.,The Hockey News,https://thehockeynews.com/nhl/pittsburgh-penguins/players/this-is-what-you-play-for-penguins-thrilled-to-be-back-in-playoff-picture-confident-about-identity,GOOGL,2026-04-17,2026-04-17
2026-04-17 03:57:10+00:00,Kelly Thompson & Stephen Byrne Buffy The Vampire Slayer Comic In July,"We said that this was coming soon, possibly for July 2026 solicitations. And so it has. The new Buffy The Vampire Slayer comic book series by Absolute Wonder Woman writer and Jeff The Land Shark co-creator Kelly Thompson, with artist Stephen Byrne, launching …",Bleeding Cool News,https://bleedingcool.com/comics/kelly-thompson-stephen-byrne-buffy-the-vampire-slayer-comic-in-july/,GOOGL,2026-04-17,2026-04-17
2026-04-17 03:52:28+00:00,County prosecutor charges ICE agent with assault for pointing gun at people on Minneapolis highway - AP News,County prosecutor charges ICE agent with assault for pointing gun at people on Minneapolis highwayAP News View Full Coverage on Google News ...,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=181735404,GOOGL,2026-04-17,2026-04-17
2026-04-17 03:42:33+00:00,Marvel Comics Collects Its Marvel/DC Crossovers As The Dead Of Knight,"Bleeding Cool already reported that DC Comics would be collecting their half of the current Marvel/DC crossovers as DC/Marvel: The Cosmic Kiss Caper & Other Stories. With DC/Marvel: Batman/Deadpool #1, DC/Marvel: Superman/Spider- Man #1. DC/Marvel: The Flash/…",Bleeding Cool News,https://bleedingcool.com/comics/marvel-comics-collects-its-marvel-dc-crossovers-as-the-dead-of-knight/,GOOGL,2026-04-17,2026-04-17
2026-04-17 03:40:29+00:00,OpenTextとS3NSが提携し、Google Cloudを活用した欧州向けソブリンクラウドソリューションを提供,"[オープンテキスト株式会社]
※本リリースは、OpenText Corporationが2026年4月13日（北米時間）に発表したリリース(https://www.opentext.com/about/press-releases/opentext-and-s3ns-partner-to-deliver-european-sovereign-cloud-solution...",Prtimes.jp,https://prtimes.jp/main/html/rd/p/000000117.000048361.html,GOOGL,2026-04-17,2026-04-17
2026-04-17 03:39:59+00:00,The European Commission wants Google to share search engine data with competitors,"The European Commission has proposed new measures for Google aimed at bringing the tech giant’s search business into compliance with the Digital Markets Act. In order to allow third-party online search engines to be competitive with Google, the EC has recomme…",Madshrimps.be,https://www.madshrimps.be/news/the-european-commission-wants-google-to-share-search-engine-data-with-competitors/,GOOGL,2026-04-17,2026-04-17
2026-04-17 03:38:48+00:00,Canucks Close Out 2025–26 Season With 6-1 Loss To The Edmonton Oilers,The Vancouver Canucks finishes the 2025-26 season with a record of 25-49-8.,The Hockey News,https://thehockeynews.com/nhl/vancouver-canucks/game-day/canucks-close-out-2025-26-season-with-6-1-loss-to-the-edmonton-oilers,GOOGL,2026-04-17,2026-04-17
2026-04-17 03:37:18+00:00,Google Chrome makes it easier to wrangle different tabs in AI Mode,"Love 'em or hate 'em, no modern browser is complete without robust tab support, and so too would it seem Google's AI Mode. Starting today, the company is rolling out an update to users in the US that makes the tool better at interacting and understanding tabs…",Madshrimps.be,https://www.madshrimps.be/news/google-chrome-makes-it-easier-to-wrangle-different-tabs-in-ai-mode/,GOOGL,2026-04-17,2026-04-17
2026-04-17 03:32:03+00:00,Gemini can now draw on your Google data to personalize the images it generates,"Your Google Photos library could soon influence the kind of images you can generate with Gemini. After letting users personalize the AI assistant’s responses with data from Gmail, Search and YouTube, Google says it’s bringing that same “Personal Intelligence”…",Madshrimps.be,https://www.madshrimps.be/news/gemini-can-now-draw-on-your-google-data-to-personalize-the-images-it-generates/,GOOGL,2026-04-17,2026-04-17
2026-04-17 03:30:25+00:00,"Intel Foundry Lands a Samsung Veteran With 30 Years of Chip Experience, Betting He Can Fill Its Customer Gap","Intel Foundry has welcomed its newest member, Shawn Han, from Samsung Foundry, as the company continues to build its A-Team in the semiconductor business. Shawn Han of Samsung Foundry Joins Intel Foundry, Bringing Years of Semiconductor Experience The announc…",Wccftech,https://wccftech.com/intel-foundry-lands-a-samsung-veteran-with-30-years-of-chip-experience-betting-he-can-fill-its-customer-gap/,GOOGL,2026-04-17,2026-04-17
2026-04-17 03:14:21+00:00,White House grants agencies access to Anthropic’s Mythos AI despite Pentagon concerns,"The decision underscores a prioritization of civilian cybersecurity over military concerns, potentially reshaping AI market dynamics.
The post White House grants agencies access to Anthropic’s Mythos AI despite Pentagon concerns appeared first on Crypto Brief…",Crypto Briefing,https://cryptobriefing.com/white-house-grants-agencies-access-to-anthropics-mythos-ai-despite-pentagon/,GOOGL,2026-04-17,2026-04-17
2026-04-17 03:06:36+00:00,"AI is a gold mine for spammers and scammers, but Google is using it as a tool to fight back","Generative AI is supercharging online spam and scams, with the FBI reporting over $893 million in losses last year. Tech giants like Google are deploying advanced AI systems, such as Gemini, to combat this deluge. Gemini successfully blocked over 99% of polic…",The Times of India,https://economictimes.indiatimes.com/tech/artificial-intelligence/ai-is-a-gold-mine-for-spammers-and-scammers-but-google-is-using-it-as-a-tool-to-fight-back/articleshow/130321728.cms,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:59:57+00:00,New Google Fi customers - Google Pixel 9a 128gb $249,"Google Fi offers Pixel 9a (128gb) with $250 (-50%) discount when you join a new line on Fi.

 
 
 
 
 Quote
   :
 
 Get a $250 device discount with the purchase and activation of a Google Pixel 9a dev",Slickdeals.net,https://slickdeals.net/f/19429563-new-google-fi-customers-google-pixel-9a-128gb-249,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:54:19+00:00,Exe file from discord putting malware on device,"Exe file from discord putting malware on device - posted in Virus, Trojan, Spyware, and Malware Removal Help: 
I clicked on a file from a friends hacked account that installed malware on my device. It stole my cookies, discord token and email password. I have…",BleepingComputer,https://www.bleepingcomputer.com/forums/t/815521/exe-file-from-discord-putting-malware-on-device/,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:52:08+00:00,Scientists Just Confirmed One of the Greatest Mysteries of Our Universe. Now What? - AOL.com,Scientists Just Confirmed One of the Greatest Mysteries of Our Universe. Now What?AOL.com View Full Coverage on Google News ...,Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=181735032,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:41:27+00:00,"OpenAI expands TAC program, challenges Anthropic’s Mythos model","OpenAI's broader access strategy may undermine Anthropic's market position, highlighting the competitive dynamics in AI cybersecurity.
The post OpenAI expands TAC program, challenges Anthropic’s Mythos model appeared first on Crypto Briefing.",Crypto Briefing,https://cryptobriefing.com/openai-expands-tac-program-challenges-anthropics-mythos-model/,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:37:09+00:00,"Scrubs Showrunner on Renewal Hopes, Season 2 OG Cast Wish List & More","Scrubs showrunner Aseem Batra was tasked not only with bringing the series back to the prominence of seasons eight and beyond, but also with balancing fans' nostalgia and letting the new crew shine in the process. When the Bill Lawrence show was announced for…",Bleeding Cool News,https://bleedingcool.com/tv/scrubs-showrunner-on-renewal-hopes-season-2-og-cast-wish-list-more/,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:36:09+00:00,U.S. Senate Disapproves Mining Ban in Boundary Waters,"WASHINGTON, D.C. — The U.S. Senate voted to approve a controversial proposal, backed by the Trump Administration, to allow toxic sulfide mining in the watershed of one of the country’s most visited wilderness areas. In a 50-49 vote, Senate Republicans utilize…",CleanTechnica,https://cleantechnica.com/2026/04/16/u-s-senate-disapproves-mining-ban-in-boundary-waters/,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:35:16+00:00,Show HN: A collection of GPT-IMAGE-2 prompts from X(Twitter),"A living collection of real prompts shared by creators on Twitter, covering data viz, portraits, product design, and more.Links back to original tweets.

Comments URL: https://news.ycombinator.com/item?id=47801925
Points: 1
# Comments: 0",Gptimage2.one,https://gptimage2.one/awesome-gpt-image-2-prompts,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:34:50+00:00,"75"" TCL T7 Series 4K QLED 144Hz Smart Google TV (2025) $629.99 + Free Shipping (3 replies)","Amazon [amazon.com] has 75"" TCL T7 Series 4K QLED 144Hz Smart Google TV (2025) on sale for $629.99. Shipping is free.",Slickdeals.net,https://slickdeals.net/f/19429527-75-tcl-t7-series-4k-qled-144hz-smart-google-tv-2025-629-99-free-shipping,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:27:12+00:00,"Google, Gucci to Debut Android XR Smart Glasses by 2027, Confirms Luxury Brand CEO",Google's Gucci-branded Android XR smart glasses is coming next year.,Ibtimes.com.au,https://www.ibtimes.com.au/google-gucci-debut-android-xr-smart-glasses-2027-confirms-luxury-brand-ceo-1866783,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:24:42+00:00,Computer Infected by game file over discord,"Computer Infected by game file over discord - posted in Virus, Trojan, Spyware, and Malware Removal Help: I ran an exe file from someone who had been hacked over discord. Stole my token, cleared freinds and stole passwords/cookie data. Need to remove the rema…",BleepingComputer,https://www.bleepingcomputer.com/forums/t/815515/computer-infected-by-game-file-over-discord/,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:14:22+00:00,The Top 10 Speaker Agencies to Hire a Keynote Speaker With,"The Top 10 Speaker Agencies to Hire a Keynote Speaker With Finding the right keynote speaker can shape the success of your entire event. With so many options available, working with a trusted speaker agency makes the process faster, more focused, and far less…",Socialnomics.net,https://socialnomics.net/2026/04/16/the-top-10-speaker-agencies-to-hire-a-keynote-speaker-with/,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:13:18+00:00,Pixel Glow could be a feature that redefines future Pixel phones,This could be exciting,Android Police,https://www.androidpolice.com/pixel-glow-in-android-17-beta-4/,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:11:31+00:00,A Lebanon Ceasefire and Potential Iran Peace Talks Push Oil Prices Down,"Oil prices were once again under pressure in early Asian trade as a 10-day ceasefire between Israel and Lebanon came into effect and President Trump suggested talks with Iran may resume this weekend.  At the time of writing, WTI was trading at $93.26, down 1.…",OilPrice.com,https://oilprice.com/Latest-Energy-News/World-News/A-Lebanon-Ceasefire-and-Potential-Iran-Peace-Talks-Push-Oil-Prices-Down.html,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:10:00+00:00,Googleがグッチコラボのスマートグラスを2027年に発売、グッチの親会社CEOが言及,"高級ファッションブランドのグッチを傘下に持つケリングのCEOが、「グッチからGoogle製スマートグラスを発売する予定」と語りました。Gucci-owner Kering aims to launch luxury Google glasses next year, CEO says | Reutershttps://www.reuters.com/business/gucci-owner-kering-aims-launch-luxury-google-glasses-next-year-ceo-says-20…",Livedoor.com,https://news.livedoor.com/article/detail/31022356/,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:04:50+00:00,"IPv6 carried half of internet traffic – for one day, according to Google","We're not half way there, we're still livin' on a prayer
IPv6 carried half of global traffic for a single day in March, according to Google.…",Theregister.com,https://www.theregister.com/2026/04/17/ipv6_50_percent_google/,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:04:09+00:00,The Pitt Season 3 Set to Have Approximately 4-Month Time Jump,"Don't worry! We're not going to spoil anything about the Season 2 finale of HBO Max, EP John Wells, and series creator & showrunner R. Scott Gemmill's Noah Wyle-starring The Pitt. But we do have two big updates regarding the third season. In a post-finale int…",Bleeding Cool News,https://bleedingcool.com/tv/the-pitt-season-3-set-to-have-approximately-4-month-time-jump/,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:00:32+00:00,This IWC Pilot Watch Was Built for Human Spaceflight,"IWC Schaffhausen just threw the traditional playbook out. The Pilot’s Venturer Vertical Drive, unveiled at Watches and Wonders 2026 in Geneva, is the Swiss manufacturer’s first timepiece designed and engineered from scratch for the specific demands of human s…",The Gadgeteer,https://the-gadgeteer.com/2026/04/16/iwc-schaffhausen-pilot-venturer-vertical-drive-tool-watch/,GOOGL,2026-04-17,2026-04-17
2026-04-17 02:00:00+00:00,Hacks season 5 episode 2 has the most hilarious Handmaid's Tale cameo possible — and it'll make you think of spinoff The Testaments in an entirely different way,"Yes, that is really who you think it is in Hacks season 5 episode 2 — and I'm never going to be able to watch The Testaments in the same way again.",TechRadar,https://www.techradar.com/streaming/hbo-max/hacks-season-5-episode-2-handmaids-tale-testaments-aunt-lydia-cameo,GOOGL,2026-04-17,2026-04-17
2026-04-17 01:57:19+00:00,iPhone users are willing to take anyone as chief of AI at this point if it means a functioning Siri,It doesn't matter who's running the show as long as iPhone users finally get their promised new Siri.,PhoneArena,https://www.phonearena.com/news/iphone-users-willing-to-take-anyone-as-chief-of-ai-for-a-functioning-siri_id179726,GOOGL,2026-04-17,2026-04-17
2026-04-17 01:56:26+00:00,"Assam HS 12th Result 2026 Date and Time: Check when and where to download marksheet from ahsec.assam.gov.in, how to use UPOLOBHHA app and more","AHSEC Assam HS Result 2026 Date Time: Students are eagerly waiting for the Assam Board to declare the Class 12th Results for 2026. According to officials, the Assam HS result is expected to be released in the last week of April, most likely by April 30, 2026.…",The Times of India,https://economictimes.indiatimes.com/news/new-updates/assam-hs-result-2026-date-time-ahsec-12th-result-at-ahsec-assam-gov-in-resultsassam-nic-in-results-ahsecregistration-in-soon-direct-link-upolobhha-app-digilocker/articleshow/130320619.cms,GOOGL,2026-04-17,2026-04-17
